timestamp,elapsed_seconds,rpm,speed_kmh,coolant_temp_c,intake_temp_c,throttle_pos_pct,engine_load_pct,short_fuel_trim_pct,long_fuel_trim_pct,maf_g_per_sec,battery_voltage,dtc_codes
2024-03-15 09:09:53.000,593.0,2633,50.3,89.6,35.1,32.3,32.9,2.13,2.71,14.89,13.75,[]
2024-03-15 09:09:53.500,593.5,2631,52.0,89.9,34.4,31.2,32.7,1.51,1.95,14.96,13.81,[]
2024-03-15 09:09:54.000,594.0,2650,51.9,90.0,34.7,32.9,36.7,1.24,2.26,15.64,13.83,[]
2024-03-15 09:09:54.500,594.5,2673,51.8,90.1,35.5,30.3,32.5,1.64,2.37,15.57,13.86,[]
2024-03-15 09:09:55.000,595.0,2677,53.0,89.7,34.2,31.3,33.9,1.98,2.52,15.14,13.94,[]
2024-03-15 09:09:55.500,595.5,2683,52.0,90.0,35.7,30.8,34.1,1.75,2.52,15.13,13.86,[]
2024-03-15 09:09:56.000,596.0,2675,52.7,90.2,34.9,33.7,31.0,1.51,2.17,15.26,13.97,[]
2024-03-15 09:09:56.500,596.5,2720,52.9,89.0,35.0,32.6,34.1,1.74,2.49,15.53,13.78,[]
2024-03-15 09:09:57.000,597.0,2688,52.4,89.8,35.0,33.4,31.5,2.08,2.86,15.19,13.85,[]
2024-03-15 09:09:57.500,597.5,2759,53.4,90.3,35.2,32.7,37.6,0.98,2.4,15.87,13.79,[]
2024-03-15 09:09:58.000,598.0,2730,53.0,90.1,34.8,32.7,33.7,1.12,2.27,16.01,13.84,[]
2024-03-15 09:09:58.500,598.5,2657,53.7,89.4,34.8,33.3,36.5,1.04,1.81,15.41,13.87,[]
2024-03-15 09:09:59.000,599.0,2732,54.0,89.5,35.8,34.0,30.8,1.59,2.16,15.8,13.94,[]
2024-03-15 09:09:59.500,599.5,2721,54.6,90.6,34.4,33.1,30.4,0.97,2.36,15.54,13.85,[]
2024-03-15 09:10:00.000,600.0,2718,54.1,90.5,35.1,33.2,36.1,2.03,1.74,15.52,13.76,[]
2024-03-15 09:10:00.500,600.5,2754,52.4,89.1,34.7,33.8,34.4,0.83,2.62,15.79,13.87,[]
2024-03-15 09:10:01.000,601.0,2739,54.8,89.7,35.4,33.3,35.3,1.07,2.13,15.99,13.95,[]
2024-03-15 09:10:01.500,601.5,2734,55.0,90.7,35.2,34.9,35.5,1.35,2.37,15.49,13.77,[]
2024-03-15 09:10:02.000,602.0,2764,54.5,89.8,35.4,35.0,36.3,2.51,2.12,15.81,13.82,[]
2024-03-15 09:10:02.500,602.5,2744,52.2,90.2,35.1,35.9,33.0,1.29,2.07,15.48,13.89,[]
2024-03-15 09:10:03.000,603.0,2782,54.3,90.6,34.9,34.1,34.5,2.59,2.37,16.12,13.84,[]
2024-03-15 09:10:03.500,603.5,2752,55.9,89.6,35.3,34.6,33.1,1.23,2.11,15.54,13.9,[]
2024-03-15 09:10:04.000,604.0,2780,56.0,89.5,34.9,35.1,38.4,1.22,2.73,15.72,13.78,[]
2024-03-15 09:10:04.500,604.5,2772,55.9,90.1,35.3,34.4,34.2,1.82,2.68,15.78,13.81,[]
2024-03-15 09:10:05.000,605.0,2734,55.2,91.0,34.4,34.2,38.0,1.6,2.59,15.63,13.73,[]
2024-03-15 09:10:05.500,605.5,2758,55.4,90.1,35.1,34.9,32.9,0.77,2.71,15.58,13.79,[]
2024-03-15 09:10:06.000,606.0,2763,55.2,89.8,34.8,33.5,39.0,2.28,2.47,15.69,13.82,[]
2024-03-15 09:10:06.500,606.5,2737,55.8,89.3,34.9,35.2,31.5,1.79,2.21,15.74,13.8,[]
2024-03-15 09:10:07.000,607.0,2786,56.2,90.6,34.6,35.3,34.7,2.01,1.92,15.89,13.85,[]
2024-03-15 09:10:07.500,607.5,2754,54.7,90.1,34.7,36.4,35.8,0.83,2.2,15.87,13.8,[]
2024-03-15 09:10:08.000,608.0,2806,57.4,90.7,34.8,36.6,32.9,2.19,2.59,16.25,13.96,[]
2024-03-15 09:10:08.500,608.5,2782,56.6,90.3,35.5,35.7,32.8,0.58,2.47,15.82,13.83,[]
2024-03-15 09:10:09.000,609.0,2842,56.9,90.7,34.8,33.3,34.1,2.59,2.11,16.13,13.87,[]
2024-03-15 09:10:09.500,609.5,2772,56.3,90.1,35.4,34.7,31.3,1.18,2.27,16.13,13.81,[]
2024-03-15 09:10:10.000,610.0,2872,55.3,89.7,34.7,36.2,33.7,2.14,1.68,16.08,13.79,[]
2024-03-15 09:10:10.500,610.5,2784,58.1,89.1,35.5,34.8,33.9,2.35,1.96,15.51,13.75,[]
2024-03-15 09:10:11.000,611.0,2770,58.5,90.5,34.4,35.5,32.2,2.54,2.37,15.63,13.83,[]
2024-03-15 09:10:11.500,611.5,2887,57.4,90.8,35.8,34.6,32.5,1.37,2.7,16.33,13.83,[]
2024-03-15 09:10:12.000,612.0,2786,56.6,89.5,35.4,36.1,32.6,1.31,1.92,16.23,13.81,[]
2024-03-15 09:10:12.500,612.5,2830,56.0,89.8,35.3,35.2,35.3,1.28,2.47,16.66,13.78,[]
2024-03-15 09:10:13.000,613.0,2787,56.8,90.0,35.5,33.4,28.6,2.31,2.07,15.99,13.87,[]
2024-03-15 09:10:13.500,613.5,2745,56.1,89.3,34.4,34.9,34.4,1.16,1.88,15.74,13.73,[]
2024-03-15 09:10:14.000,614.0,2753,56.6,89.5,34.8,33.2,33.7,2.04,2.52,15.69,13.81,[]
2024-03-15 09:10:14.500,614.5,2785,58.6,89.9,34.9,34.0,33.5,2.06,2.04,15.83,13.8,[]
2024-03-15 09:10:15.000,615.0,2820,58.5,90.6,34.3,35.0,29.7,2.13,2.65,16.11,13.73,[]
2024-03-15 09:10:15.500,615.5,2794,57.8,90.0,34.6,34.6,33.2,1.89,2.43,16.02,13.83,[]
2024-03-15 09:10:16.000,616.0,2749,58.7,90.4,34.9,33.7,32.4,0.93,2.36,15.89,13.85,[]
2024-03-15 09:10:16.500,616.5,2774,56.8,89.4,34.9,35.0,36.7,0.46,2.52,16.1,13.81,[]
2024-03-15 09:10:17.000,617.0,2784,59.7,90.3,35.7,35.5,34.6,2.16,1.98,15.57,13.79,[]
2024-03-15 09:10:17.500,617.5,2783,57.1,89.5,35.0,36.0,38.6,1.45,2.16,15.78,13.77,[]
2024-03-15 09:10:18.000,618.0,2825,56.4,90.2,35.0,34.6,32.7,1.42,2.96,16.01,13.94,[]
2024-03-15 09:10:18.500,618.5,2778,56.3,89.2,35.2,33.7,36.6,0.82,2.25,15.69,13.78,[]
2024-03-15 09:10:19.000,619.0,2783,58.9,89.6,34.7,34.4,33.4,1.54,2.81,15.74,13.81,[]
2024-03-15 09:10:19.500,619.5,2769,58.8,91.1,35.3,34.6,33.2,1.94,2.5,15.63,13.82,[]
2024-03-15 09:10:20.000,620.0,2758,58.7,90.1,34.5,33.6,34.7,1.48,1.93,15.86,13.76,[]
2024-03-15 09:10:20.500,620.5,2805,58.3,89.7,35.3,34.1,32.6,2.03,1.84,15.99,13.8,[]
2024-03-15 09:10:21.000,621.0,2812,59.4,89.2,35.6,33.8,36.6,1.35,2.4,16.03,13.8,[]
2024-03-15 09:10:21.500,621.5,2742,58.5,90.1,35.4,33.7,32.1,1.36,2.32,15.87,13.82,[]
2024-03-15 09:10:22.000,622.0,2730,59.1,90.2,34.2,32.8,31.5,1.25,2.21,15.28,13.77,[]
2024-03-15 09:10:22.500,622.5,2787,59.4,90.5,35.3,34.2,32.9,1.97,2.34,15.71,13.85,[]
2024-03-15 09:10:23.000,623.0,2761,59.0,89.6,36.0,33.9,36.7,1.73,2.56,15.65,13.78,[]
2024-03-15 09:10:23.500,623.5,2789,57.4,89.5,35.8,33.0,29.7,1.52,2.49,16.27,13.86,[]
2024-03-15 09:10:24.000,624.0,2739,59.0,89.6,34.2,33.8,33.7,1.73,1.89,15.65,13.79,[]
2024-03-15 09:10:24.500,624.5,2732,59.4,90.0,34.8,34.4,33.6,1.61,2.15,15.71,13.77,[]
2024-03-15 09:10:25.000,625.0,2716,59.7,89.9,34.8,34.2,32.1,0.47,1.94,15.55,13.91,[]
2024-03-15 09:10:25.500,625.5,2723,59.6,89.3,35.3,32.5,31.3,0.68,1.88,15.37,13.83,[]
2024-03-15 09:10:26.000,626.0,2689,59.4,89.6,35.6,32.9,34.3,0.54,2.19,15.69,13.84,[]
2024-03-15 09:10:26.500,626.5,2683,60.1,89.2,35.4,32.4,33.1,2.16,2.13,15.85,13.83,[]
2024-03-15 09:10:27.000,627.0,2689,58.2,90.4,35.9,32.2,32.9,0.61,2.16,15.57,13.8,[]
2024-03-15 09:10:27.500,627.5,2681,58.2,90.4,35.0,31.5,33.1,2.03,2.64,15.51,13.81,[]
2024-03-15 09:10:28.000,628.0,2719,60.3,89.6,35.4,32.7,32.2,1.11,2.2,15.24,13.86,[]
2024-03-15 09:10:28.500,628.5,2724,61.0,90.1,35.3,30.8,31.7,1.47,1.92,15.75,13.88,[]
2024-03-15 09:10:29.000,629.0,2649,59.9,90.1,35.6,32.2,36.0,2.07,2.03,15.29,13.82,[]
2024-03-15 09:10:29.500,629.5,2633,60.5,89.7,34.8,30.1,32.2,1.36,2.23,15.64,13.76,[]
2024-03-15 09:10:30.000,630.0,2660,59.5,90.0,34.9,30.7,32.8,1.44,2.43,15.33,13.83,[]
2024-03-15 09:10:30.500,630.5,2639,61.1,89.6,34.2,30.5,29.1,1.44,2.25,15.06,13.8,[]
2024-03-15 09:10:31.000,631.0,2656,59.5,90.3,35.0,31.0,31.7,0.68,2.2,15.23,13.8,[]
2024-03-15 09:10:31.500,631.5,2639,59.9,90.8,35.6,31.8,30.2,0.68,2.37,15.18,13.84,[]
2024-03-15 09:10:32.000,632.0,2630,59.1,89.8,35.8,29.1,29.2,1.64,2.46,15.49,13.88,[]
2024-03-15 09:10:32.500,632.5,2615,61.0,89.6,34.9,30.3,31.0,1.42,2.62,14.92,13.85,[]
2024-03-15 09:10:33.000,633.0,2608,62.2,90.0,35.0,29.2,28.4,1.79,1.84,15.04,13.97,[]
2024-03-15 09:10:33.500,633.5,2589,59.9,90.5,35.7,30.7,34.5,0.77,2.71,14.81,13.82,[]
2024-03-15 09:10:34.000,634.0,2589,60.9,89.5,34.3,30.2,35.1,1.98,2.45,14.66,13.72,[]
2024-03-15 09:10:34.500,634.5,2581,60.8,89.8,35.4,30.1,28.7,1.66,2.71,14.97,13.82,[]
2024-03-15 09:10:35.000,635.0,2533,60.0,88.5,35.2,29.7,34.1,1.22,2.85,14.71,13.91,[]
2024-03-15 09:10:35.500,635.5,2602,59.7,90.2,35.4,30.2,31.0,0.55,2.39,15.0,13.93,[]
2024-03-15 09:10:36.000,636.0,2558,60.1,89.7,36.0,28.7,32.6,1.61,3.05,15.07,13.83,[]
2024-03-15 09:10:36.500,636.5,2520,59.8,90.0,34.8,28.8,31.5,1.21,2.77,14.68,13.78,[]
2024-03-15 09:10:37.000,637.0,2552,58.2,91.3,35.7,28.2,28.8,1.46,2.55,14.72,13.82,[]
2024-03-15 09:10:37.500,637.5,2537,61.1,90.2,35.8,28.8,32.8,1.38,2.38,14.86,13.87,[]
2024-03-15 09:10:38.000,638.0,2528,59.6,90.1,35.4,28.7,31.8,1.17,2.22,14.57,13.92,[]
2024-03-15 09:10:38.500,638.5,2562,57.6,90.6,35.4,28.0,29.7,1.04,2.25,14.77,13.84,[]
2024-03-15 09:10:39.000,639.0,2443,60.6,89.6,35.1,27.8,30.6,1.07,2.69,14.24,13.89,[]
2024-03-15 09:10:39.500,639.5,2521,62.8,90.6,35.4,27.7,31.1,1.62,2.14,14.32,13.9,[]
2024-03-15 09:10:40.000,640.0,2560,61.7,90.5,35.1,26.0,31.1,2.29,2.29,14.83,13.85,[]
2024-03-15 09:10:40.500,640.5,2463,59.9,90.5,34.3,25.4,30.2,1.58,2.38,14.29,13.84,[]
2024-03-15 09:10:41.000,641.0,2486,59.2,89.4,34.8,27.1,34.2,1.1,2.76,14.09,13.86,[]
2024-03-15 09:10:41.500,641.5,2460,59.2,90.3,34.9,27.4,32.1,1.9,2.22,14.72,13.82,[]
2024-03-15 09:10:42.000,642.0,2416,59.5,89.9,35.5,25.7,32.8,2.29,1.85,14.06,13.77,[]
2024-03-15 09:10:42.500,642.5,2440,60.7,91.2,35.4,25.7,28.7,1.65,2.02,14.47,13.79,[]
2024-03-15 09:10:43.000,643.0,2426,59.7,90.1,35.0,24.7,28.4,1.0,2.06,14.05,13.91,[]
2024-03-15 09:10:43.500,643.5,2415,59.5,90.5,35.1,25.2,30.2,2.27,2.08,14.24,13.9,[]
2024-03-15 09:10:44.000,644.0,2373,60.1,90.1,35.0,26.6,30.3,1.24,2.58,13.84,13.77,[]
2024-03-15 09:10:44.500,644.5,2370,59.6,90.5,34.2,23.5,25.7,2.13,2.55,13.84,13.83,[]
2024-03-15 09:10:45.000,645.0,2364,59.5,90.0,35.2,23.0,28.1,1.46,2.07,13.6,13.8,[]
2024-03-15 09:10:45.500,645.5,2340,58.9,90.0,35.9,23.3,28.7,2.12,2.19,13.59,13.81,[]
2024-03-15 09:10:46.000,646.0,2346,59.2,89.3,35.8,23.9,31.5,1.75,2.27,13.91,13.87,[]
2024-03-15 09:10:46.500,646.5,2384,59.1,90.8,34.9,22.4,30.1,1.57,2.23,14.07,13.89,[]
2024-03-15 09:10:47.000,647.0,2318,59.8,89.5,35.5,22.5,26.4,0.86,2.24,13.75,13.85,[]
2024-03-15 09:10:47.500,647.5,2250,60.1,91.4,35.5,22.5,26.2,2.57,2.31,13.46,13.94,[]
2024-03-15 09:10:48.000,648.0,2345,60.6,90.7,34.7,21.3,25.8,1.49,2.52,13.44,13.85,[]
2024-03-15 09:10:48.500,648.5,2345,61.1,89.8,35.5,24.4,30.7,1.37,2.63,13.68,13.73,[]
2024-03-15 09:10:49.000,649.0,2311,58.4,89.9,35.8,21.2,26.5,2.07,1.97,13.68,13.95,[]
2024-03-15 09:10:49.500,649.5,2249,59.6,89.4,34.9,21.6,31.2,0.5,2.51,12.75,13.81,[]
2024-03-15 09:10:50.000,650.0,2253,59.2,89.5,35.0,18.9,27.0,1.23,2.56,13.28,13.83,[]
2024-03-15 09:10:50.500,650.5,2232,59.0,89.8,35.8,21.9,32.6,2.08,2.3,13.04,13.85,[]
2024-03-15 09:10:51.000,651.0,2264,59.8,89.3,34.6,20.6,26.1,2.2,2.42,13.1,13.9,[]
2024-03-15 09:10:51.500,651.5,2247,58.1,90.0,35.4,19.6,27.1,2.15,2.15,13.47,13.9,[]
2024-03-15 09:10:52.000,652.0,2204,57.2,90.3,35.3,19.7,29.3,2.3,2.28,12.93,13.88,[]
2024-03-15 09:10:52.500,652.5,2195,58.3,89.8,35.0,19.9,26.3,0.84,2.24,12.59,13.97,[]
2024-03-15 09:10:53.000,653.0,2226,60.2,90.5,34.8,20.0,29.2,1.33,2.16,13.28,13.9,[]
2024-03-15 09:10:53.500,653.5,2177,59.8,89.3,34.2,19.6,30.3,2.17,2.11,12.85,13.74,[]
2024-03-15 09:10:54.000,654.0,2112,59.7,90.1,35.1,18.5,27.0,1.98,2.48,12.74,13.87,[]
2024-03-15 09:10:54.500,654.5,2143,59.6,89.7,34.4,17.0,25.8,1.83,2.31,12.62,13.84,[]
2024-03-15 09:10:55.000,655.0,2107,57.8,90.0,34.5,17.8,29.0,2.15,2.66,12.55,13.92,[]
2024-03-15 09:10:55.500,655.5,2141,58.3,90.3,35.5,18.9,23.4,1.54,2.19,12.54,13.89,[]
2024-03-15 09:10:56.000,656.0,2079,59.4,90.3,35.4,17.2,28.0,0.5,2.27,12.35,13.92,[]
2024-03-15 09:10:56.500,656.5,2106,59.9,90.1,34.9,16.5,30.5,1.6,2.27,12.38,13.85,[]
2024-03-15 09:10:57.000,657.0,2056,58.4,90.3,35.0,19.4,29.1,1.75,1.97,12.41,14.02,[]
2024-03-15 09:10:57.500,657.5,2069,57.2,90.6,35.6,17.4,30.6,1.51,2.97,12.26,13.91,[]
2024-03-15 09:10:58.000,658.0,2012,57.9,89.7,35.5,15.4,29.6,2.11,1.44,11.89,13.86,[]
2024-03-15 09:10:58.500,658.5,2026,58.1,89.0,34.7,15.6,27.6,0.99,2.27,12.21,13.87,[]
2024-03-15 09:10:59.000,659.0,2030,56.4,89.1,36.0,15.1,22.1,1.76,1.98,12.16,13.89,[]
2024-03-15 09:10:59.500,659.5,2028,57.1,90.5,34.6,15.9,30.1,0.99,2.38,12.08,13.87,[]
2024-03-15 09:11:00.000,660.0,1991,58.5,90.0,35.6,15.1,29.1,2.17,2.09,12.14,13.97,[]
2024-03-15 09:11:00.500,660.5,2004,58.5,90.7,34.9,16.4,25.1,1.54,2.36,11.92,13.86,[]
2024-03-15 09:11:01.000,661.0,1890,56.6,90.3,35.8,16.1,24.2,1.92,2.34,11.52,13.89,[]
2024-03-15 09:11:01.500,661.5,1936,56.3,90.0,35.2,15.1,29.9,1.79,2.07,11.5,13.97,[]
2024-03-15 09:11:02.000,662.0,1929,55.2,90.1,35.7,15.6,27.0,0.65,2.73,11.89,13.92,[]
2024-03-15 09:11:02.500,662.5,1957,56.2,89.9,36.0,17.6,26.6,2.27,2.01,11.82,13.87,[]
2024-03-15 09:11:03.000,663.0,1887,55.2,91.3,36.1,17.8,29.4,1.61,2.59,11.41,13.89,[]
2024-03-15 09:11:03.500,663.5,1878,56.4,90.1,36.1,16.4,27.5,1.6,1.97,11.56,13.86,[]
2024-03-15 09:11:04.000,664.0,1861,55.8,89.7,35.7,16.3,21.5,1.72,2.19,11.37,13.86,[]
2024-03-15 09:11:04.500,664.5,1900,56.3,90.7,35.2,18.0,26.2,1.82,2.4,11.18,13.91,[]
2024-03-15 09:11:05.000,665.0,1855,55.9,90.4,34.7,20.8,28.7,1.03,2.49,10.97,13.96,[]
2024-03-15 09:11:05.500,665.5,1840,54.8,90.9,35.6,19.7,29.3,0.88,2.0,11.31,14.02,[]
2024-03-15 09:11:06.000,666.0,1820,55.9,89.9,34.8,17.6,24.3,2.05,2.17,10.99,13.87,[]
2024-03-15 09:11:06.500,666.5,1795,55.6,90.3,36.1,18.3,26.5,1.45,2.35,10.89,13.87,[]
2024-03-15 09:11:07.000,667.0,1804,56.6,90.3,35.7,18.7,28.8,1.34,2.07,10.98,13.89,[]
2024-03-15 09:11:07.500,667.5,1820,54.8,90.2,34.3,19.9,31.5,0.54,2.27,10.9,13.94,[]
2024-03-15 09:11:08.000,668.0,1729,55.6,90.3,34.7,21.0,29.6,1.74,1.68,10.89,13.9,[]
2024-03-15 09:11:08.500,668.5,1749,54.1,90.1,35.7,21.1,30.3,1.76,2.21,11.01,13.91,[]
2024-03-15 09:11:09.000,669.0,1735,55.2,90.5,35.5,20.8,27.0,0.67,2.11,10.57,14.0,[]
2024-03-15 09:11:09.500,669.5,1702,55.5,89.8,35.7,21.8,29.8,2.01,2.01,10.59,13.98,[]
2024-03-15 09:11:10.000,670.0,1719,52.9,89.5,35.0,23.1,26.6,0.42,2.08,10.44,13.94,[]
2024-03-15 09:11:10.500,670.5,1721,52.8,90.3,33.8,21.2,25.8,1.72,2.3,10.7,13.89,[]
2024-03-15 09:11:11.000,671.0,1679,54.2,90.5,35.6,22.5,30.4,2.28,2.41,10.02,14.07,[]
2024-03-15 09:11:11.500,671.5,1669,53.8,89.6,35.6,23.0,27.3,1.84,1.95,10.18,13.98,[]
2024-03-15 09:11:12.000,672.0,1640,53.4,90.1,35.8,22.9,29.1,1.14,2.26,10.39,13.97,[]
2024-03-15 09:11:12.500,672.5,1694,55.5,89.9,35.3,22.9,28.9,1.55,2.47,10.42,13.93,[]
2024-03-15 09:11:13.000,673.0,1654,53.7,90.6,35.7,24.8,28.0,0.88,2.17,10.22,13.94,[]
2024-03-15 09:11:13.500,673.5,1619,52.7,90.5,36.0,24.7,27.1,1.17,2.63,9.94,13.87,[]
2024-03-15 09:11:14.000,674.0,1632,53.8,90.7,36.0,24.5,29.9,0.79,1.97,10.08,13.91,[]
2024-03-15 09:11:14.500,674.5,1602,53.5,90.0,35.9,24.1,30.8,1.71,2.87,9.88,14.02,[]
2024-03-15 09:11:15.000,675.0,1623,52.7,89.3,35.6,25.9,31.3,1.32,2.03,10.04,13.93,[]
2024-03-15 09:11:15.500,675.5,1616,52.3,88.8,35.7,26.7,29.6,0.9,2.23,9.71,13.87,[]
2024-03-15 09:11:16.000,676.0,1576,53.4,90.1,34.5,22.9,28.7,1.47,1.37,10.02,13.92,[]
2024-03-15 09:11:16.500,676.5,1595,50.3,89.6,34.8,26.8,33.9,1.77,2.73,9.94,13.94,[]
2024-03-15 09:11:17.000,677.0,1531,52.5,90.3,35.5,25.5,32.3,2.13,2.58,9.72,13.86,[]
2024-03-15 09:11:17.500,677.5,1569,51.2,90.3,36.1,24.4,28.4,2.55,2.09,10.09,13.87,[]
2024-03-15 09:11:18.000,678.0,1520,49.5,88.4,36.3,27.4,31.2,1.79,2.45,9.65,13.91,[]
2024-03-15 09:11:18.500,678.5,1529,51.4,89.1,35.6,29.5,25.7,1.73,2.17,9.69,13.99,[]
2024-03-15 09:11:19.000,679.0,1527,50.0,90.4,35.5,26.3,32.5,1.39,1.72,9.43,13.91,[]
2024-03-15 09:11:19.500,679.5,1486,51.0,89.8,35.8,28.7,33.8,1.71,2.23,9.62,13.95,[]
2024-03-15 09:11:20.000,680.0,1466,51.2,89.8,34.7,27.4,31.3,1.41,2.09,9.15,13.96,[]
2024-03-15 09:11:20.500,680.5,1524,52.4,90.1,35.0,26.4,34.2,0.38,2.15,9.7,13.89,[]
2024-03-15 09:11:21.000,681.0,1525,49.7,90.3,35.6,28.0,29.2,1.46,2.47,9.21,13.96,[]
2024-03-15 09:11:21.500,681.5,1465,50.0,90.2,35.0,29.5,31.9,1.61,2.37,9.46,13.94,[]
2024-03-15 09:11:22.000,682.0,1445,50.3,90.7,35.1,28.3,32.3,1.46,1.98,9.22,13.92,[]
2024-03-15 09:11:22.500,682.5,1461,51.1,90.6,35.8,27.2,29.9,2.06,2.34,9.19,13.94,[]
2024-03-15 09:11:23.000,683.0,1409,50.0,89.4,35.5,30.4,34.3,1.31,2.72,8.93,13.89,[]
2024-03-15 09:11:23.500,683.5,1402,49.5,90.9,35.9,29.8,30.6,0.78,2.41,9.02,14.01,[]
2024-03-15 09:11:24.000,684.0,1430,48.7,89.8,35.1,29.1,32.2,1.99,2.59,9.21,13.98,[]
2024-03-15 09:11:24.500,684.5,1431,49.2,90.0,34.4,31.7,33.9,1.58,2.41,8.96,13.91,[]
2024-03-15 09:11:25.000,685.0,1424,49.1,89.5,34.7,31.4,35.3,1.79,2.11,8.95,13.97,[]
2024-03-15 09:11:25.500,685.5,1391,47.6,89.2,34.8,31.2,29.5,1.78,2.22,8.81,13.88,[]
2024-03-15 09:11:26.000,686.0,1385,48.5,90.3,35.7,31.2,36.7,2.03,2.28,9.04,13.99,[]
2024-03-15 09:11:26.500,686.5,1347,49.2,90.4,35.6,30.7,31.0,1.62,2.35,8.71,13.96,[]
2024-03-15 09:11:27.000,687.0,1384,47.6,90.1,35.7,30.3,29.7,1.56,2.39,8.81,13.99,[]
2024-03-15 09:11:27.500,687.5,1337,47.8,90.6,34.8,32.1,33.7,1.99,2.77,8.81,13.91,[]
2024-03-15 09:11:28.000,688.0,1355,49.1,91.1,35.6,31.7,34.9,1.61,2.69,8.22,13.99,[]
2024-03-15 09:11:28.500,688.5,1324,48.1,90.5,35.4,31.3,33.0,1.86,2.43,8.53,14.02,[]
2024-03-15 09:11:29.000,689.0,1374,47.5,90.1,34.9,32.0,34.6,1.24,1.74,8.54,14.08,[]
2024-03-15 09:11:29.500,689.5,1347,45.8,90.2,34.9,30.6,33.4,1.45,2.55,8.71,13.95,[]
2024-03-15 09:11:30.000,690.0,1330,47.8,90.1,35.1,30.9,32.8,1.5,2.21,9.01,14.0,[]
2024-03-15 09:11:30.500,690.5,1341,47.0,89.4,34.2,31.0,29.9,1.84,2.57,8.62,13.95,[]
2024-03-15 09:11:31.000,691.0,1296,48.7,89.7,34.5,32.3,32.5,1.61,2.51,8.36,13.96,[]
2024-03-15 09:11:31.500,691.5,1277,46.2,90.3,35.4,31.5,31.4,1.74,2.67,8.3,14.03,[]
2024-03-15 09:11:32.000,692.0,1318,44.9,90.0,35.5,32.1,31.5,0.98,2.42,8.8,14.03,[]
2024-03-15 09:11:32.500,692.5,1271,46.4,89.7,34.9,32.9,32.3,1.3,2.02,8.56,13.91,[]
2024-03-15 09:11:33.000,693.0,1288,46.2,89.7,36.0,32.3,34.2,1.96,2.74,8.58,14.08,[]
2024-03-15 09:11:33.500,693.5,1347,46.8,89.8,35.4,33.1,32.8,1.54,2.58,9.05,13.95,[]
2024-03-15 09:11:34.000,694.0,1333,44.9,89.1,34.5,32.5,37.6,1.61,2.1,9.09,13.86,[]
2024-03-15 09:11:34.500,694.5,1298,45.9,89.6,35.3,32.8,29.6,1.08,2.43,8.52,13.95,[]
2024-03-15 09:11:35.000,695.0,1255,45.4,89.7,35.0,33.6,37.9,1.57,2.25,8.49,13.87,[]
2024-03-15 09:11:35.500,695.5,1239,45.3,89.7,35.2,34.0,31.8,1.33,2.17,8.72,14.0,[]
2024-03-15 09:11:36.000,696.0,1285,44.6,89.9,35.9,35.0,32.3,1.51,1.86,8.18,13.92,[]
2024-03-15 09:11:36.500,696.5,1245,43.0,89.7,35.7,35.1,35.4,1.54,2.44,8.16,14.07,[]
2024-03-15 09:11:37.000,697.0,1265,44.6,89.7,36.3,35.4,36.1,1.43,2.39,8.32,13.97,[]
2024-03-15 09:11:37.500,697.5,1259,45.1,90.4,36.2,34.0,33.2,1.91,2.06,7.98,13.96,[]
2024-03-15 09:11:38.000,698.0,1187,43.0,90.1,35.9,35.2,35.3,1.73,2.68,8.06,13.89,[]
2024-03-15 09:11:38.500,698.5,1206,45.1,89.6,35.2,35.8,35.7,2.18,2.61,7.77,13.97,[]
2024-03-15 09:11:39.000,699.0,1207,42.1,90.3,36.5,32.0,31.9,1.0,2.62,7.74,13.98,[]
2024-03-15 09:11:39.500,699.5,1269,41.9,91.1,35.8,34.8,34.7,1.57,1.97,8.23,14.0,[]
2024-03-15 09:11:40.000,700.0,1231,42.3,89.0,35.2,33.5,30.1,0.28,2.73,7.93,13.99,[]
2024-03-15 09:11:40.500,700.5,1223,42.5,89.8,35.1,35.5,35.4,1.7,1.76,8.01,13.98,[]
2024-03-15 09:11:41.000,701.0,1250,44.6,89.5,35.5,33.4,31.2,1.25,2.24,8.04,13.98,[]
2024-03-15 09:11:41.500,701.5,1231,40.7,90.7,35.6,35.5,32.6,1.86,2.49,7.96,13.95,[]
2024-03-15 09:11:42.000,702.0,1224,43.3,90.1,35.4,34.3,39.6,1.51,2.24,8.37,14.02,[]
2024-03-15 09:11:42.500,702.5,1166,43.6,89.9,35.9,33.3,35.6,1.7,2.55,7.87,13.88,[]
2024-03-15 09:11:43.000,703.0,1216,40.7,90.3,34.4,35.1,36.7,1.41,2.01,7.75,14.0,[]
2024-03-15 09:11:43.500,703.5,1224,41.5,90.9,35.1,35.3,34.6,1.52,2.32,8.02,14.01,[]
2024-03-15 09:11:44.000,704.0,1218,41.6,89.0,35.7,35.3,35.9,0.85,1.82,8.03,13.98,[]
2024-03-15 09:11:44.500,704.5,1213,40.7,90.3,35.8,34.4,33.1,1.16,2.57,7.83,14.02,[]
2024-03-15 09:11:45.000,705.0,1240,41.3,89.3,35.6,34.4,34.0,1.5,2.16,8.51,13.96,[]
2024-03-15 09:11:45.500,705.5,1212,40.0,90.8,35.4,34.6,35.4,1.99,2.17,8.38,13.97,[]
2024-03-15 09:11:46.000,706.0,1220,38.6,90.2,35.5,36.2,37.7,1.46,2.57,7.95,14.0,[]
